CPU Name,Brand,Generation,Series,Socket,Cores,Threads,GHz,TDP,Price,Link,Store,Model,Image URL
"Intel Core i7-13700T (8P+8E/24T, 1.40 GHz, 30 MB Cache, LGA1700, 35W), TRAY",Intel,13th,i7,LGA1700,16,24,1.4,35W,448.8,https://www.dateks.lv/cenas/procesori-intel/931415-intel-core-i7-13700t-8p-8e-24t-1-40-ghz-30-mb-cache-lga1700-35w-tray,Dateks,Core i7-13700T,https://www.dateks.lv/images/pic/1200/1200/260/1307.jpg
"Intel Core i9-13900F (8P+16E/32T, 2.00 GHz, 36MB Cache, LGA1700, 65W), TRAY",Intel,13th,i9,LGA1700,24,32,2.0,65W,449.12,https://www.dateks.lv/cenas/procesori-intel/940360-intel-core-i9-13900f-8p-16e-32t-2-00-ghz-36mb-cache-lga1700-65w-tray,Dateks,Core i9-13900F,https://www.dateks.lv/images/pic/1200/1200/259/1307.jpg
"Intel Core i7-14700T (8P+12E/28T, 1.30 GHz, 33 MB Cache, LGA1700, 65W), TRAY",Intel,14th,i7,LGA1700,20,28,1.3,35W,460.49,https://www.dateks.lv/cenas/procesori-intel/1064238-intel-core-i7-14700t-8p-12e-28t-1-30-ghz-33-mb-cache-lga1700-65w-tray,Dateks,Core i7-14700T,https://www.dateks.lv/images/pic/1200/1200/808/1600.jpg
"Intel Core Ultra 7 265KF (8P+12E/20T, 3.90 GHz, 30MB Cache, LGA1851, 125W), TRAY",Intel,15th,Ultra 7,LGA1851,20,20,3.9,125W,470.09,https://www.dateks.lv/cenas/procesori-intel/1153472-intel-core-ultra-7-265kf-8p-12e-20t-3-90-ghz-30mb-cache-lga1851-125w-tray,Dateks,Core Ultra 7 265KF,https://www.dateks.lv/images/pic/1200/1200/994/1827.jpg
"Intel Core i9-13900KF (8P+16E/32T, 3.00 GHz, 36 MB Cache, LGA1700, 125W)",Intel,13th,i9,LGA1700,24,32,3.0,125W,478.26,https://www.dateks.lv/cenas/procesori-intel/904035-intel-core-i9-13900kf-8p-16e-32t-3-00-ghz-36-mb-cache-lga1700-125w-,Dateks,Core i9-13900KF,https://www.dateks.lv/images/pic/1200/1200/312/1307.jpg
"Intel Core i9-14900KF (8P+16E/32T, 3.20 GHz, 36 MB Cache, LGA1700, 125W)",Intel,14th,i9,LGA1700,24,32,3.2,125W,479.8,https://www.dateks.lv/cenas/procesori-intel/1012835-intel-core-i9-14900kf-8p-16e-32t-3-20-ghz-36-mb-cache-lga1700-125w-,Dateks,Core i9-14900KF,https://www.dateks.lv/images/pic/1200/1200/364/1519.jpg
"Intel Core i9-13900KF (8P+16E/32T, 3.00 GHz, 36 MB Cache, LGA1700, 125W), TRAY",Intel,13th,i9,LGA1700,24,32,3.0,125W,480.19,https://www.dateks.lv/cenas/procesori-intel/911683-intel-core-i9-13900kf-8p-16e-32t-3-00-ghz-36-mb-cache-lga1700-125w-tray,Dateks,Core i9-13900KF,https://www.dateks.lv/images/pic/1200/1200/672/1321.jpg
"Intel Core i9-13900K (8P+16E/32T, 3.00 GHz, 36 MB Cache, LGA1700, 125W), TRAY",Intel,13th,i9,LGA1700,24,32,3.0,125W,497.02,https://www.dateks.lv/cenas/procesori-intel/920790-intel-core-i9-13900k-8p-16e-32t-3-00-ghz-36-mb-cache-lga1700-125w-tray,Dateks,Core i9-13900K,https://www.dateks.lv/images/pic/1200/1200/259/1307.jpg
"Intel Core i9-14900K (8P+16E/32T, 3.20 GHz, 36 MB Cache, LGA1700, 125W) , TRAY",Intel,14th,i9,LGA1700,24,32,3.2,125W,501.59,https://www.dateks.lv/cenas/procesori-intel/1013269-intel-core-i9-14900k-8p-16e-32t-3-20-ghz-36-mb-cache-lga1700-125w-tray,Dateks,Core i9-14900K,https://www.dateks.lv/images/pic/1200/1200/259/1307.jpg
"Intel Core i9-13900K (8P+16E/32T, 3.00 GHz, 36 MB Cache, LGA1700, 125W)",Intel,13th,i9,LGA1700,24,32,3.0,125W,554.28,https://www.dateks.lv/cenas/procesori-intel/904034-intel-core-i9-13900k-8p-16e-32t-3-00-ghz-36-mb-cache-lga1700-125w-,Dateks,Core i9-13900K,https://www.dateks.lv/images/pic/1200/1200/310/1307.jpg
"Intel Core i9-12900 (8P+8E/24T, 2.40 GHz, 30MB Cache, LGA1700, 65W)",Intel,12th,i9,LGA1700,16,24,2.4,65W,581.06,https://www.dateks.lv/cenas/procesori-intel/797054-intel-core-i9-12900-8p-8e-24t-2-40-ghz-30mb-cache-lga1700-65w-,Dateks,Core i9-12900,https://www.dateks.lv/images/pic/1200/1200/986/1160.jpg
"Intel Core i9-14900F (8P+16E/32T, 2.00 GHz, 36MB Cache, LGA1700, 65W), TRAY",Intel,14th,i9,LGA1700,24,32,2.0,65W,596.59,https://www.dateks.lv/cenas/procesori-intel/1060076-intel-core-i9-14900f-8p-16e-32t-2-00-ghz-36mb-cache-lga1700-65w-tray,Dateks,Core i9-14900F,https://www.dateks.lv/images/pic/1200/1200/259/1307.jpg
"Intel Core i9-13900F (8P+16E/32T, 2.00 GHz, 36 MB Cache, LGA1700, 65W)",Intel,13th,i9,LGA1700,24,32,2.0,65W,608.33,https://www.dateks.lv/cenas/procesori-intel/927125-intel-core-i9-13900f-8p-16e-32t-2-00-ghz-36-mb-cache-lga1700-65w-,Dateks,Core i9-13900F,https://www.dateks.lv/images/pic/1200/1200/247/1354.jpg
"Intel Core i9-14900F (8P+16E/32T, 2.00 GHz, 36 MB Cache, LGA1700, 65W)",Intel,14th,i9,LGA1700,24,32,2.0,65W,610.98,https://www.dateks.lv/cenas/procesori-intel/1050270-intel-core-i9-14900f-8p-16e-32t-2-00-ghz-36-mb-cache-lga1700-65w-,Dateks,Core i9-14900F,https://www.dateks.lv/images/pic/1200/1200/225/1574.jpg
"Intel Core i9-14900 (8P+16E/32T, 2.00 GHz, 36MB Cache, LGA1700, 65W), TRAY",Intel,14th,i9,LGA1700,24,32,2.0,65W,620.02,https://www.dateks.lv/cenas/procesori-intel/1063808-intel-core-i9-14900-8p-16e-32t-2-00-ghz-36mb-cache-lga1700-65w-tray,Dateks,Core i9-14900,https://www.dateks.lv/images/pic/1200/1200/259/1307.jpg
"Intel Core Ultra 9 285 (8P+16E/24T, 2.5 GHz, 36MB Cache, LGA1851, 65W)",Intel,15th,Ultra 9,LGA1851,24,24,3.7,65W,620.97,https://www.dateks.lv/cenas/procesori-intel/1189944-intel-core-ultra-9-285-8p-16e-24t-2-5-ghz-36mb-cache-lga1851-65w-,Dateks,Core Ultra 9 285,https://www.dateks.lv/images/pic/1200/1200/890/1879.jpg
"Intel Core Ultra 9 285K (8P+16E/24T, 3.70 GHz, 36MB Cache, LGA 1851, 125W), TRAY",Intel,15th,Ultra 9,LGA1851,24,24,3.7,125W,624.38,https://www.dateks.lv/cenas/procesori-intel/1153473-intel-core-ultra-9-285k-8p-16e-24t-3-70-ghz-36mb-cache-lga-1851-125w-tray,Dateks,Core Ultra 9 285K,https://www.dateks.lv/images/pic/1200/1200/861/1832.jpg
"Intel Core i9-14900T (8P+16E/32T, 1.10 GHz, 36MB Cache, LGA1700, 35W), TRAY",Intel,14th,i9,LGA1700,24,32,1.1,35W,631.76,https://www.dateks.lv/cenas/procesori-intel/1064317-intel-core-i9-14900t-8p-16e-32t-1-10-ghz-36mb-cache-lga1700-35w-tray,Dateks,Core i9-14900T,https://www.dateks.lv/images/pic/1200/1200/315/1601.jpg
"Intel Core i9-13900T (8P+16E/32T, 1.10 GHz, 36MB Cache, LGA1700, 35W), TRAY",Intel,13th,i9,LGA1700,24,32,2.0,65W,634.05,https://www.dateks.lv/cenas/procesori-intel/931417-intel-core-i9-13900t-8p-16e-32t-1-10-ghz-36mb-cache-lga1700-35w-tray,Dateks,Core i9-13900T,https://www.dateks.lv/images/pic/1200/1200/259/1307.jpg
"Intel Core i9-10900X (10C/20T, 3.70 GHz, 19.25MB Cache, LGA2066, 165W), TRAY",Intel,10th,i9,LGA1200,10,20,2.8,65W,634.26,https://www.dateks.lv/cenas/procesori-intel/806933-intel-core-i9-10900x-10c-20t-3-70-ghz-19-25mb-cache-lga2066-165w-tray,Dateks,Core i9-10900X,https://www.dateks.lv/images/pic/1200/1200/174/250.jpg
"Intel Core Ultra 9 285K (8P+16E/24T, 3.70 GHz, 36MB Cache, LGA 1851, 125W)",Intel,15th,Ultra 9,LGA1851,24,24,3.7,125W,634.59,https://www.dateks.lv/cenas/procesori-intel/1153470-intel-core-ultra-9-285k-8p-16e-24t-3-70-ghz-36mb-cache-lga-1851-125w-,Dateks,Core Ultra 9 285K,https://www.dateks.lv/images/pic/1200/1200/813/1834.jpg
"Intel Core i9-13900 (8P+16E/32T, 2.00 GHz, 36MB Cache, LGA1700, 65W), TRAY",Intel,13th,i9,LGA1700,24,32,2.0,65W,634.91,https://www.dateks.lv/cenas/procesori-intel/941594-intel-core-i9-13900-8p-16e-32t-2-00-ghz-36mb-cache-lga1700-65w-tray,Dateks,Core i9-13900,https://www.dateks.lv/images/pic/1200/1200/259/1307.jpg
"Intel Core i9-14900 (8P+16E/32T, 2.00 GHz, 36 MB Cache, LGA1700, 65W)",Intel,14th,i9,LGA1700,24,32,2.0,65W,642.99,https://www.dateks.lv/cenas/procesori-intel/1050269-intel-core-i9-14900-8p-16e-32t-2-00-ghz-36-mb-cache-lga1700-65w-,Dateks,Core i9-14900,https://www.dateks.lv/images/pic/1200/1200/225/1574.jpg
"Intel Core Ultra 9 285 (8P+16E/24T, 2.5 GHz, 36MB Cache, LGA1851, 65W), TRAY",Intel,15th,Ultra 9,LGA1851,24,24,3.7,65W,665.98,https://www.dateks.lv/cenas/procesori-intel/1189619-intel-core-ultra-9-285-8p-16e-24t-2-5-ghz-36mb-cache-lga1851-65w-tray,Dateks,Core Ultra 9 285,https://www.dateks.lv/images/pic/1200/1200/813/1834.jpg
"Intel Core i9-14900KS (8P+16E/32T, 3.20 GHz, 36MB Cache, LGA1700, 150W), TRAY",Intel,14th,i9,LGA1700,24,32,3.2,150W,684.75,https://www.dateks.lv/cenas/procesori-intel/1093080-intel-core-i9-14900ks-8p-16e-32t-3-20-ghz-36mb-cache-lga1700-150w-tray,Dateks,Core i9-14900KS,https://www.dateks.lv/images/pic/1200/1200/441/1797.jpg
"Intel Core i9-14900KS (8P+16E/32T, 3.20 GHz, 36 MB Cache, LGA1700, 150W)",Intel,14th,i9,LGA1700,24,32,3.2,150W,745.67,https://www.dateks.lv/cenas/procesori-intel/1081071-intel-core-i9-14900ks-8p-16e-32t-3-20-ghz-36-mb-cache-lga1700-150w-,Dateks,Core i9-14900KS,https://www.dateks.lv/images/pic/1200/1200/800/1642.jpg
"Intel Core i9-10900X (10C/20T, 3.70 GHz, 19.25MB Cache, LGA2066, 165W)",Intel,10th,i9,LGA1200,10,20,2.8,65W,885.73,https://www.dateks.lv/cenas/procesori-intel/477361-intel-core-i9-10900x-10c-20t-3-70-ghz-19-25mb-cache-lga2066-165w-,Dateks,Core i9-10900X,https://www.dateks.lv/images/pic/1200/1200/173/250.jpg
AMD Ryzen 5 3600 (100 100000031SBX),AMD,Zen 2,Ryzen 5,AM4,6,12,3.6,65W,80.0,https://www.bm.market/lv/amd-ryzen-5-3600-100-100000031sbx,BM Market,Ryzen 5 3600,https://www.bm.market/images/product-small//17254486466aa607f1623c101cc633339bd7ddd2fb2dd91dd1.jpg
AMD Ryzen 5 4500 (100 100000644BOX),AMD,Zen 2,Ryzen 5,AM4,6,12,3.6,65W,81.0,https://www.bm.market/lv/amd-ryzen-5-4500-100-100000644box,BM Market,Ryzen 5 4500,https://www.bm.market/images/product-small//1725449143f06dc91fb1cb607a33318322fdb732f5faf77084.jpg
AMD Ryzen 3 4300G (100 100000144BOX),AMD,Zen 2,Ryzen 3,AM4,4,8,3.8,65W,85.0,https://www.bm.market/lv/470692-amd-ryzen-3-4300g-100-100000144box,BM Market,Ryzen 3 4300g,https://www.bm.market/images/product-small//17370317900fe5ecf6524ed11326c52fc6245c7efe8dc3cce4.jpg
Intel Core i3 14100F BOX (BX8071514100F),Intel,14th,i3,LGA1700,4,8,3.5,58W,90.0,https://www.bm.market/lv/intel-core-i3-14100f-box-bx8071514100f,BM Market,Core i3-14100f,https://www.bm.market/images/product-small//1707303085234dc83e143c8141e32b21d93dc4abc1d2058a2a.jpg
AMD Ryzen 5 5600 OEM (100 000000927),AMD,Zen 3,Ryzen 5,AM4,6,12,3.5,65W,91.0,https://www.bm.market/lv/amd-ryzen-5-5600-oem-100-000000927,BM Market,Ryzen 5 5600,https://www.bm.market/images/product-small//elko-17213451432956254a3f28d04486f1eada5d93fefe72ef428a.Jpeg
AMD Ryzen 5 5500 6C/12T BOX (100 100000457BOX),AMD,Zen 3,Ryzen 5,AM4,6,12,3.6,65W,92.0,https://www.bm.market/lv/amd-ryzen-5-5500-6c-12t-box-100-100000457box,BM Market,Ryzen 5 5500,https://www.bm.market/images/product-small//1649319648f2cfc0e78aebfbbdaf3334193831b2f965a91571.jpg
AMD Ryzen 5 5600 6C/12T BOX (100 100000927BOX),AMD,Zen 3,Ryzen 5,AM4,6,12,3.5,65W,107.0,https://www.bm.market/lv/327145-amd-ryzen-5-5600-6c-12t-box-100-100000927box,BM Market,Ryzen 5 5600,https://www.bm.market/images/product-small//16848325372656c9ecd57bdffaa3b4a419fbce50e74c7e575c.jpg
AMD Ryzen 5 5500GT (100 100001489BOX),AMD,Zen 3,Ryzen 5,AM4,6,12,3.6,65W,125.0,https://www.bm.market/lv/amd-ryzen-5-5500gt-100-100001489box,BM Market,Ryzen 5 5500gt,https://www.bm.market/images/product-small//17073015448eade726dc26266c9083ea52036afacaa78e132a.jpg
Intel Core i9 7900X Tray,Intel,Zen 4,i9,AM5,12,24,4.7,170W,125.0,https://www.bm.market/lv/intel-core-i9-7900x-tray,BM Market,Core i9-7900x,https://www.bm.market/images/product-small//17139595244250413dc97e0ce56c37959d473d43410123bc23.jpg
Intel Core i3 14100 BOX (BX8071514100),Intel,14th,i3,LGA1700,4,8,3.5,60W,126.0,https://www.bm.market/lv/intel-core-i3-14100-box-bx8071514100,BM Market,Core i3-14100,https://www.bm.market/images/product-small//1707302492117f0f28b0a6eeb656b59b42dfa07214ba86d29f.jpg
Intel Core i5 12400F Processor (BX8071512400F),Intel,12th,i5,LGA1700,6,12,2.5,65W,127.0,https://www.bm.market/lv/intel-core-i5-12400f-processor-bx8071512400f,BM Market,Core i5-12400f,https://www.bm.market/images/product-small//1725456620de8a3e1a3dd04c054c5513e77475ae3e5c440b66.jpg
AMD Ryzen 5 5600GT (100 100001488BOX),AMD,Zen 3,Ryzen 5,AM4,6,12,3.6,65W,127.0,https://www.bm.market/lv/amd-ryzen-5-5600gt-100-100001488box,BM Market,Ryzen 5 5600gt,https://www.bm.market/images/product-small//17073016394d8d0606003eb9b34bbc6d79ac5b4b750fb55f87.jpg
Intel Core i3 12100 Processor (BX8071512100),Intel,12th,i3,LGA1700,4,8,3.3,60W,129.0,https://www.bm.market/lv/intel-core-i3-12100-processor-bx8071512100,BM Market,Core i3-12100,https://www.bm.market/images/product-small//17254571724d54db396b38cbcd670be2292cb2767d4ef40f5c.jpg
AMD Ryzen 5 5600G (100 100000252BOX),AMD,Zen 3,Ryzen 5,AM4,6,12,3.9,65W,131.0,https://www.bm.market/lv/amd-ryzen-5-5600g-100-100000252box,BM Market,Ryzen 5 5600g,https://www.bm.market/images/product-small//1629727924120abc1caac8cd7fef10aae0e185ebd56fb7eaa8.jpg
Intel Core i5 13400F Processor 20M Cache up to 4.60 GHz,Intel,13th,i5,LGA1700,10,16,2.5,65W,136.0,https://www.bm.market/lv/intel-core-i5-13400f-processor-20m-cache-up-to-460-ghz,BM Market,Core i5-13400f,https://www.bm.market/images/product-small//apl-16729644892fa9ad773593c46e9f8fb13159ac3f1878f1fbe1.jpg
Intel Core i5 14400F BOX (BX8071514400F),Intel,14th,i5,LGA1700,10,16,2.5,65W,139.0,https://www.bm.market/lv/intel-core-i5-14400f-box-bx8071514400f,BM Market,Core i5-14400f,https://www.bm.market/images/product-small//170730261777809ef032562618539c13654f3d0c247fcd345e.jpg
AMD Ryzen 5 5600GT (100 100001488BOX),AMD,Zen 3,Ryzen 5,AM4,6,12,3.6,65W,140.0,https://www.bm.market/lv/394994-amd-ryzen-5-5600gt-100-100001488box,BM Market,Ryzen 5 5600gt,https://www.bm.market/images/product-small//1725362776565fd1892935f6f3ed222b7045733ee045a35659.jpg
AMD Ryzen 5 5600X 6C/12T BOX (100 100000065BOX),AMD,Zen 3,Ryzen 5,AM4,6,12,3.7,65W,153.0,https://www.bm.market/lv/amd-ryzen-5-5600x-6c-12t-box-100-100000065box,BM Market,Ryzen 5 5600x,https://www.bm.market/images/product-small//1604592761eef7e2d4031e87dfa6b688b8ef3987b5e9d3781c.jpg
AMD Ryzen 5 7500F OEM (100 000000597),AMD,Zen 4,Ryzen 5,AM5,6,12,3.7,65W,155.0,https://www.bm.market/lv/amd-ryzen-5-7500f-oem-100-000000597,BM Market,Ryzen 5 7500f,https://www.bm.market/images/product-small//elko-171937441300a80ff94b1102c2e0f332b96fceaa43ea8f0b7c.Jpeg
Intel Core i3 14100F BOX (BX8071514100F),Intel,14th,i3,LGA1700,4,8,3.5,58W,90.0,https://www.bm.market/lv/intel-core-i3-14100f-box-bx8071514100f,BM Market,Core i3-14100f,https://www.bm.market/images/product-small//1707303085234dc83e143c8141e32b21d93dc4abc1d2058a2a.jpg
AMD Ryzen 5 5500GT (100 100001489BOX),AMD,Zen 3,Ryzen 5,AM4,6,12,3.6,65W,125.0,https://www.bm.market/lv/amd-ryzen-5-5500gt-100-100001489box,BM Market,Ryzen 5 5500gt,https://www.bm.market/images/product-small//17073015448eade726dc26266c9083ea52036afacaa78e132a.jpg
AMD Ryzen 5 5600GT (100 100001488BOX),AMD,Zen 3,Ryzen 5,AM4,6,12,3.6,65W,127.0,https://www.bm.market/lv/amd-ryzen-5-5600gt-100-100001488box,BM Market,Ryzen 5 5600gt,https://www.bm.market/images/product-small//17073016394d8d0606003eb9b34bbc6d79ac5b4b750fb55f87.jpg
Intel Core i5 14400F BOX (BX8071514400F),Intel,14th,i5,LGA1700,10,16,2.5,65W,139.0,https://www.bm.market/lv/intel-core-i5-14400f-box-bx8071514400f,BM Market,Core i5-14400f,https://www.bm.market/images/product-small//170730261777809ef032562618539c13654f3d0c247fcd345e.jpg
AMD Ryzen 5 3600 (100 100000031SBX),AMD,Zen 2,Ryzen 5,AM4,6,12,3.6,65W,80.0,https://www.bm.market/lv/amd-ryzen-5-3600-100-100000031sbx,BM Market,Ryzen 5 3600,https://www.bm.market/images/product-small//17254486466aa607f1623c101cc633339bd7ddd2fb2dd91dd1.jpg
AMD Ryzen 5 4500 (100 100000644BOX),AMD,Zen 2,Ryzen 5,AM4,6,12,3.6,65W,81.0,https://www.bm.market/lv/amd-ryzen-5-4500-100-100000644box,BM Market,Ryzen 5 4500,https://www.bm.market/images/product-small//1725449143f06dc91fb1cb607a33318322fdb732f5faf77084.jpg
AMD Ryzen 3 4300G (100 100000144BOX),AMD,Zen 2,Ryzen 3,AM4,4,8,3.8,65W,85.0,https://www.bm.market/lv/470692-amd-ryzen-3-4300g-100-100000144box,BM Market,Ryzen 3 4300g,https://www.bm.market/images/product-small//17370317900fe5ecf6524ed11326c52fc6245c7efe8dc3cce4.jpg
Intel Core i3 14100F BOX (BX8071514100F),Intel,14th,i3,LGA1700,4,8,3.5,58W,90.0,https://www.bm.market/lv/intel-core-i3-14100f-box-bx8071514100f,BM Market,Core i3-14100f,https://www.bm.market/images/product-small//1707303085234dc83e143c8141e32b21d93dc4abc1d2058a2a.jpg
AMD Ryzen 5 5600 OEM (100 000000927),AMD,Zen 3,Ryzen 5,AM4,6,12,3.5,65W,91.0,https://www.bm.market/lv/amd-ryzen-5-5600-oem-100-000000927,BM Market,Ryzen 5 5600,https://www.bm.market/images/product-small//elko-17213451432956254a3f28d04486f1eada5d93fefe72ef428a.Jpeg
AMD Ryzen 5 5500 6C/12T BOX (100 100000457BOX),AMD,Zen 3,Ryzen 5,AM4,6,12,3.6,65W,92.0,https://www.bm.market/lv/amd-ryzen-5-5500-6c-12t-box-100-100000457box,BM Market,Ryzen 5 5500,https://www.bm.market/images/product-small//1649319648f2cfc0e78aebfbbdaf3334193831b2f965a91571.jpg
AMD Ryzen 5 5600 6C/12T BOX (100 100000927BOX),AMD,Zen 3,Ryzen 5,AM4,6,12,3.5,65W,107.0,https://www.bm.market/lv/327145-amd-ryzen-5-5600-6c-12t-box-100-100000927box,BM Market,Ryzen 5 5600,https://www.bm.market/images/product-small//16848325372656c9ecd57bdffaa3b4a419fbce50e74c7e575c.jpg
AMD Ryzen 5 5500GT (100 100001489BOX),AMD,Zen 3,Ryzen 5,AM4,6,12,3.6,65W,125.0,https://www.bm.market/lv/amd-ryzen-5-5500gt-100-100001489box,BM Market,Ryzen 5 5500gt,https://www.bm.market/images/product-small//17073015448eade726dc26266c9083ea52036afacaa78e132a.jpg
Intel Core i9 7900X Tray,Intel,Zen 4,i9,AM5,12,24,4.7,170W,125.0,https://www.bm.market/lv/intel-core-i9-7900x-tray,BM Market,Core i9-7900x,https://www.bm.market/images/product-small//17139595244250413dc97e0ce56c37959d473d43410123bc23.jpg
Intel Core i3 14100 BOX (BX8071514100),Intel,14th,i3,LGA1700,4,8,3.5,60W,126.0,https://www.bm.market/lv/intel-core-i3-14100-box-bx8071514100,BM Market,Core i3-14100,https://www.bm.market/images/product-small//1707302492117f0f28b0a6eeb656b59b42dfa07214ba86d29f.jpg
Intel Core i5 12400F Processor (BX8071512400F),Intel,12th,i5,LGA1700,6,12,2.5,65W,127.0,https://www.bm.market/lv/intel-core-i5-12400f-processor-bx8071512400f,BM Market,Core i5-12400f,https://www.bm.market/images/product-small//1725456620de8a3e1a3dd04c054c5513e77475ae3e5c440b66.jpg
AMD Ryzen 5 5600GT (100 100001488BOX),AMD,Zen 3,Ryzen 5,AM4,6,12,3.6,65W,127.0,https://www.bm.market/lv/amd-ryzen-5-5600gt-100-100001488box,BM Market,Ryzen 5 5600gt,https://www.bm.market/images/product-small//17073016394d8d0606003eb9b34bbc6d79ac5b4b750fb55f87.jpg
Intel Core i3 12100 Processor (BX8071512100),Intel,12th,i3,LGA1700,4,8,3.3,60W,129.0,https://www.bm.market/lv/intel-core-i3-12100-processor-bx8071512100,BM Market,Core i3-12100,https://www.bm.market/images/product-small//17254571724d54db396b38cbcd670be2292cb2767d4ef40f5c.jpg
AMD Ryzen 5 5600G (100 100000252BOX),AMD,Zen 3,Ryzen 5,AM4,6,12,3.9,65W,131.0,https://www.bm.market/lv/amd-ryzen-5-5600g-100-100000252box,BM Market,Ryzen 5 5600g,https://www.bm.market/images/product-small//1629727924120abc1caac8cd7fef10aae0e185ebd56fb7eaa8.jpg
Intel Core i5 13400F Processor 20M Cache up to 4.60 GHz,Intel,13th,i5,LGA1700,10,16,2.5,65W,136.0,https://www.bm.market/lv/intel-core-i5-13400f-processor-20m-cache-up-to-460-ghz,BM Market,Core i5-13400f,https://www.bm.market/images/product-small//apl-16729644892fa9ad773593c46e9f8fb13159ac3f1878f1fbe1.jpg
Intel Core i5 14400F BOX (BX8071514400F),Intel,14th,i5,LGA1700,10,16,2.5,65W,139.0,https://www.bm.market/lv/intel-core-i5-14400f-box-bx8071514400f,BM Market,Core i5-14400f,https://www.bm.market/images/product-small//170730261777809ef032562618539c13654f3d0c247fcd345e.jpg
AMD Ryzen 5 5600GT (100 100001488BOX),AMD,Zen 3,Ryzen 5,AM4,6,12,3.6,65W,140.0,https://www.bm.market/lv/394994-amd-ryzen-5-5600gt-100-100001488box,BM Market,Ryzen 5 5600gt,https://www.bm.market/images/product-small//1725362776565fd1892935f6f3ed222b7045733ee045a35659.jpg
AMD Ryzen 5 5600X 6C/12T BOX (100 100000065BOX),AMD,Zen 3,Ryzen 5,AM4,6,12,3.7,65W,153.0,https://www.bm.market/lv/amd-ryzen-5-5600x-6c-12t-box-100-100000065box,BM Market,Ryzen 5 5600x,https://www.bm.market/images/product-small//1604592761eef7e2d4031e87dfa6b688b8ef3987b5e9d3781c.jpg
AMD Ryzen 5 7500F OEM (100 000000597),AMD,Zen 4,Ryzen 5,AM5,6,12,3.7,65W,155.0,https://www.bm.market/lv/amd-ryzen-5-7500f-oem-100-000000597,BM Market,Ryzen 5 7500f,https://www.bm.market/images/product-small//elko-171937441300a80ff94b1102c2e0f332b96fceaa43ea8f0b7c.Jpeg
Intel Core i3 14100F BOX (BX8071514100F),Intel,14th,i3,LGA1700,4,8,3.5,58W,90.0,https://www.bm.market/lv/intel-core-i3-14100f-box-bx8071514100f,BM Market,Core i3-14100f,https://www.bm.market/images/product-small//1707303085234dc83e143c8141e32b21d93dc4abc1d2058a2a.jpg
AMD Ryzen 5 5500GT (100 100001489BOX),AMD,Zen 3,Ryzen 5,AM4,6,12,3.6,65W,125.0,https://www.bm.market/lv/amd-ryzen-5-5500gt-100-100001489box,BM Market,Ryzen 5 5500gt,https://www.bm.market/images/product-small//17073015448eade726dc26266c9083ea52036afacaa78e132a.jpg
AMD Ryzen 5 5600GT (100 100001488BOX),AMD,Zen 3,Ryzen 5,AM4,6,12,3.6,65W,127.0,https://www.bm.market/lv/amd-ryzen-5-5600gt-100-100001488box,BM Market,Ryzen 5 5600gt,https://www.bm.market/images/product-small//17073016394d8d0606003eb9b34bbc6d79ac5b4b750fb55f87.jpg
Intel Core i5 14400F BOX (BX8071514400F),Intel,14th,i5,LGA1700,10,16,2.5,65W,139.0,https://www.bm.market/lv/intel-core-i5-14400f-box-bx8071514400f,BM Market,Core i5-14400f,https://www.bm.market/images/product-small//170730261777809ef032562618539c13654f3d0c247fcd345e.jpg
Intel Core i5 13400F Processor 20M Cache up to 4.60 GHz_c8555,Intel,13th,i5,LGA1700,10,16,2.5,65W,161.0,https://www.bm.market/lv/intel-core-i5-13400f-processor-20m-cache-up-to-460-ghz_c8555,BM Market,Core i5-13400f,https://www.bm.market/images/product-small//17370219957751c00b737002baf5be4f9c7ebd590f610c06a5.jpg
AMD Ryzen 7 5700G (100 100000743BOX),AMD,Zen 3,Ryzen 7,AM4,8,16,3.8,65W,161.0,https://www.bm.market/lv/amd-ryzen-7-5700g-100-100000743box,BM Market,Ryzen 7 5700g,https://www.bm.market/images/product-small//170730224464d4c8ae10f5e33e74949e881f6a6f1101d6a6d9.jpg
AMD Ryzen 5 8500G (100 100000931BOX),AMD,Zen 4,Ryzen 5,AM5,6,12,4.1,65W,161.0,https://www.bm.market/lv/394993-amd-ryzen-5-8500g-100-100000931box,BM Market,Ryzen 5 8500g,https://www.bm.market/images/product-small//17253625431c422c848628487cbccfdb69d30926bae3e36306.jpg
"Intel Core i5 12400 Processor 18M Cache, up to 4.40 GHz (BX8071512400)",Intel,12th,i5,LGA1700,6,12,2.5,65W,163.0,https://www.bm.market/lv/intel-core-i5-12400-processor-18m-cache-up-to-440-ghz-bx8071512400,BM Market,Core i5-12400,https://www.bm.market/images/product-small//elko-16502591354ea0eef8c63e94f246b9a1a68f0a2b4b8237a5d3.Jpeg
Intel Core i5 14400F BOX (BX8071514400F),Intel,14th,i5,LGA1700,10,16,2.5,65W,164.0,https://www.bm.market/lv/395023-intel-core-i5-14400f-box-bx8071514400f,BM Market,Core i5-14400f,https://www.bm.market/images/product-small//1725371753f3a5435310d2b53c7f2d964afd3b4e6023f91fa6.jpg
